Excerpt_ID,Source,Similarity_to_query,Content
30,aa-Povey (2019).pdf,0.8997971269973772,"During a median 9·8 years follow-up, the 
vaccine efficacy of two doses of MMRV against all 
(probable and confirmed) varicella cases was 95·4% 
compared with 67·2% with one dose of varicella vaccine. 
This is consistent with phase a of the study, where at 
3 years follow-up, the vaccine efficacy of two doses of 
MMRV against all varicella cases was 94·9% and for 
one dose of varicella vaccine was 65·4%. Our 10-year 
vaccine efficacy estimates suggest that the short two-dose 
MMRV schedule provided optimum long-term protection 
for the prevention of all varicella, although both the 
MMRV and MMR + V schedules were effective, with 
MMRV preventing moderate or severe varicella at 99·1% 
and MMR+V at 89·5%.
In phase a, the vaccine efficacy estimates supported the 
use of the short two-dose MMRV schedule over the one-
dose MMR + V schedule, although it was not known 
whether the vaccines offered long-term protection or 
delayed the appearance of moderate or severe disease. 
Previous studies have shown that cases of varicella are 
milder in severity for children who are vaccinated than 
for those who are unvaccinated, although the incidence 
of varicella is reported to increase from 1 year to up to 
10 years post vaccination.19,20 In the MMRV and MMR + V 
groups, respectively, during the first 3 years of follow-up, 
the rates of varicella were 0·6 per 100 person-years 
and 3·8 per 100 person-years, and over the 10 years 
follow-up period were 0·4 per 100 person-years and 
3·2 per 100 person-years."
31,ab‐Edees (1991).pdf,0.8989728395828985,"Public"" Health (1991), 105, 91-97 
© The Society of Public Health, 1991 
A Randomised Single Blind Trial of a Combined 
Mumps Measles Rubella Vaccine to Evaluate 
Serological Response and Reactions in the UK 
Population 
S. Edees*, C. R. Pullan and D. Hull 
Department of Child Hea/th, University Hospital, Queen ""s Medica/ Centre, 
Nottingham 
Four hundred and twenty children were randomly assigned to receive either mumps 
measles rubella (MMR) vaccine (207) or measles vaccine (213) in a single blind study, to 
investigate the reactogenicity and serology of the MMR vaccine. There was no 
significant difference between the number of children developing symptoms after MM R 
vaccination to those developing symptoms after measles vaccination. Both vaccines are 
associated with a rash, temperature and restlessness five to thirteen days after vaccina- 
tion. The serological response to measles vaccine was similar in both groups with 92-6% 
seroconverting with MMR, and 96-8% with measles. Seroconvertion against mumps 
and rubella with the MMR vaccine was 88% and 96% respectively. This study confirms 
the safety and efficacy of the MMR vaccine in a UK population. 
Introduction 
The mumps measles rubella (MMR) vaccine was introduced into the UK vaccination 
schedule in October 1988. ~ 
It is hoped that this change in immunisation policy will boost vaccination rates against 
measles towards the 90% uptake target for 1990 suggested by the WHO and lead ultimately 
to the erradication of measles, mumps and rubella. 
The MMR vaccine has been available in America since the 1970s, and Scandinavia since 
1982. 2 There are many data from these countries concerning the vaccine. The majority of 
these studies used vaccines containing Jeryl Lynn (mumps) and Moraten (measles) virus 
strains. 3'4's In the UK we are also using Urabe AM/9 (mumps) Schwarz (measles) 
combination. This combination has been compared to Jeryl Lynn-Moraten vaccine, and 
found to be at least equally immunogenic and reactogenic."
32,aa-Povey (2019).pdf,0.8987190190323946,"In phase a, 
57% of children in the MMRV group, 45% in the 
0
Varicella cases (%)
25
20
15
10
5
A
0
Vaccine eﬃcacy (%)
100
90
80
70
60
50
40
30
20
10
B
10
9
8
6
7
5
4
3
2
1
0
Varicella cases (n)
Study year
120
80
100
60
40
20
C
MMRV
MMR+V
MMR
MMRV
MMR+V
MMR
MMRV versus MMR
MMR+V versus MMR
Figure 2: Percentage of children with a confirmed varicella case (A), vaccine 
efficacy against all varicella (B), and number of varicella cases (C) by year in 
the per-protocol cohort for efficacy
MMRV=measles-mumps-rubella-varicella vaccine. MMR + V=live attenuated 
varicella vaccine after MMR. MMR=measles-mumps-rubella vaccine.
Articles
294	
www.thelancet.com/infection   Vol 19   March 2019
MMR + V cohort, and 40% in the MMR cohort reported 
fever of at least 38°C within 15 days of the first dose. In 
phase a, two of the serious adverse events were fatal but 
not considered vaccine-related by the investigator 
(one accidental death due to a fire, and one accidental 
death due to a television set [mechanical fault]). 
Reactogenicity and safety during phase a has been 
previously reported.11 In the total vaccinated cohort, 
during phase b, at least one serious adverse event was 
reported by 290 (15%) children in the MMRV, 317 (16%) 
in the MMR + V group, and 93 (15%) in the MMR control 
group. During phase a+b, 14 children withdrew from the 
study because of a serious adverse event. None of the 
serious adverse events reported in phase b were 
considered vaccine-related by the investigator, and none 
were fatal."
33,aa-Povey (2019).pdf,0.8976025862477199,"During phase a+b, 
14 children withdrew from the study because of a serious 
adverse event, including leukaemia, rhabdomyosarcoma, 
lymphadenopathy, and thrombocytopenia. Over the 
10 years follow-up, no new safety concerns were identified 
Articles
296	
www.thelancet.com/infection   Vol 19   March 2019
among children who received two doses of MMRV or 
one dose of MMR + V.
During the one-dose varicella vaccination era in the 
USA (1996–2005), the incidence of varicella cases 
decreased by about 90%, hospitalisation for varicella 
disease by 88%, and deaths due to varicella disease 
decreased by more than 65%, when compared with 1995. 
Further declines in varicella incidence and related 
hospitalisations have been observed since switching to the 
two-dose schedule in 2006. The proportion of cases of 
varicella reported in children with immunocompromising 
conditions also decreased significantly in the two-dose era 
when compared with the one-dose era.30 The rapid 
implementation of vaccination against varicella in other 
countries, including Uruguay, Australia, Canada, and 
Germany, has also shown a substantial decrease in the 
incidence and severity of varicella infections in children.1–3,31 
However, because varicella is usually perceived as a mild 
disease in children, vaccination is not a priority for many 
state-funded programmes, even though mild cases 
represent an economic burden due to the disruption of a 
child’s activities, reduced work productivity among 
parents and guardians, and the use of health-care 
services.31 In countries that have adopted vaccination 
against varicella, routine childhood vaccination is reported 
to be cost-effective from a health-care perspective and a 
societal perspective.31
In each of the vaccine groups in our study, about 40% of 
parents and guardians of children with confirmed 
varicella reported losing time from work and about 
75% reported that their child missed regular activities 
such as nursery or school."
34,ab‐Bloom (1975).pdf,0.8966942705903438,"Volume 87 
Brief clinical and laboratory observations 
8 5 
Number 1 
Evaluation of a 
trivalent measles, 
mumps, rubella vaccine 
in children 
J. L. Bloom, M.D., G. M. Schiff, M.D.,* 
Cincinnati, Ohio, H. Graubarth, M.D., 
R. W. Lipp, Jr., M.D., J. E. Jackson, 
M.D., Dr.P.H., R. L. Osborn, B.S., and 
M. T. Kenny, Ph.D., Indianapolis, Ind. 
LIVE ATTENUATED VIRUS VACCINES can be admin- 
istered simultaneously without increase in reactivity or 
diminution in immunologic responses? Recently, a 
second measles, mumps, and rubella trivalent vaccine has 
been licensed. This study describes the reactivity and 
immunologic efficacy.of this newer trivalent vaccine. 
MATERIALS 
AND METHODS 
Vaccine. The vaccine was a combination of Schwarz 
strain live, attenuated measles virus, 2 Jeryl Lynn strain 
five, attenuated mumps virus? and Cendehill strain live, 
and attenuated rubella virus? Three different production 
lots were used in this study. All lots contained at least 
1,000 50% tissue culture infective doses of measles and 
rubella viruses and 5,000 TCIDs0 of mumps virus. The 
trivalent vaccine was dispensed into single dose vials, 
lyophilized, and stored at 5~ until administered. 
Placebo. The placebo used in the study was identical to 
the vaccine in all respects except it did not contain 
virus. 
Serology. All serologic assays were performed in the 
Assay Laboratory of The Dow Chemical Company in 
Zionsville, Indiana. Antibodies to measles and rubella 
viruses were determined by the hemagglutination inhibi- 
tion method in microtiter plates?, 6 Four units of hemag- 
glutination antigen were used; the end point was taken as 
the highest serum dilution that completely inhibited 
From the Infectious Disease Division, Department of 
Internal Medicine and the Department of Pediatrics, 
University of Cincinnati Medical Center, and the 
Human Health Research and Development 
Laboratories of The Dow Chemical Company. 
Dr."
35,aa‐Prymula (2014).pdf,0.8966457232582088,"The relevance of papers was further 
considered (with the additional search term “clinical trial”) on the basis that they reported 
a clinical efficacy or effectiveness trial of currently licensed live-attenuated varicella 
vaccines, or a meta-analysis or review of these trials.
Interpretation
As far as we are aware, this study is the first randomised concurrently controlled trial in 
healthy children aged 12–22 months, assessing the multiyear efficacy of a live varicella 
vaccine, formulated either as a monovalent vaccine or combined with MMR vaccine, on 
the basis of active surveillance for rash illness of any intensity with rigorous case 
confirmation. The results from this study confirm the highly efficacious protection 
afforded by two doses of MMRV given over 6 weeks against varicella of any intensity. They 
also support the highly efficacious protection afforded by one dose of monovalent varicella 
vaccine against typical varicella disease (moderate to severe), although prevention of mild 
breakthrough varicella was not as high as that afforded by two doses of MMRV.
Articles
www.thelancet.com   Vol 383   April 12, 2014	
1323
from that assessed for ProQuad. Overall, no new clinically 
important safety signals were identified and the results are 
supportive of an acceptable safety profile of the MMRV, 
monovalent varicella vaccine, and MMR schedules in 
healthy children during their second year of life.
The strengths of this study compared with previous 
assessments of VZV vaccine efficacy were its use of a 
randomised control group, active surveillance, and 
stringent procedures for case confirmation. All these 
measures were designed to achieve a robust estimate 
of vaccine efficacy, including against even mild break­
through disease. Case confirmation by epidemiological 
link afforded increased sensitivity for case detection in 
situations where the VZV-PCR result was negative or 
unobtainable. The greater reliance on an epidemiological 
link for confirming cases in the MMRV group most 
probably resulted from the mildness of the disease."
36,aa-Henry (2018).pdf,0.8961514739255068,"The fact that active surveillance was done to identify vari-
cella cases and that a blinded adjudication committee was used
to assess suspected cases are also strong points. Some of its
limitations include loss to follow-up over the cohort’s periods,
racial homogeneity of the children, not all cases being presented
(and even when presented no systematic picture record) and
unblinding of some children in the MMR+V group (could be
biased if parents brought children with rash illness to medical
attention).
Our data suggest that implementation of two-dose varicella
vaccination in children during their second year of life ensures
optimum protection against all forms of varicella disease.
5. Conclusions
The efﬁcacy of two doses of MMRV and one dose of MMR+V per-
sisted through >6 years post-vaccination, with two doses of MMRV
being highly efﬁcacious against varicella of any severity and one
dose of MMR+V being highly efﬁcacious against moderate/severe
disease with moderate protection against milder disease. No safety
issues were identiﬁed.
Trademark statement
Varilrix, Priorix and Priorix-Tetra are trademarks of the GSK
group of companies.
Funding
GlaxoSmithKline Biologicals SA was the funding source and was
involved
in
all
stages
of
the
study
conduct
and
analysis.
GlaxoSmithKline Biologicals SA also took responsibility for all costs
associated with the development and publishing of the present
manuscript.
Author’s contribution
OH and BI contributed to the conception, design and planning of
the study. MP contributed as statistician to the method and selec-
tion development, the statistical data analysis, the reporting of
data and the assessment of robustness of this manuscript. All
authors contributed to the acquisition and review of the data. JB,
HC, GL, OR, RG, PP, DP, MGD, RK and GG recruited patients. All
authors contributed to the interpretation of data and the drafting
of the report. They revised it critically for important intellectual
content and approved the version to be published."
37,aa‐Prymula (2014).pdf,0.8960173920043345,"We did a randomised clinical trial to assess the pro­
tection against varicella afforded by administration of 
two doses of MMRV or one dose of monovalent varicella 
vaccine. To achieve more robust efficacy estimates than 
in previous multiyear live varicella-vaccine trials,12–15 
the first phase of this trial (reported here) was observer-
blind and used a concurrent control group, active sur­
veillance for varicella, and rigorous case confirmation 
and severity-grading procedures. This trial was initiated 
in countries with endemic varicella among children aged 
12–22 months, permitting a stringent test of vaccine 
efficacy. We also assessed immunogenicity and safety of 
the vaccine regimens.
Methods
Study design and participants
This study is the first phase (Sept 1, 2005, to June 29, 
2009) of an observer-blind, randomised, controlled trial. 
The study was done in 111 study centres in Europe: Czech 
Republic (22), Greece (11), Italy (nine), Lithuania (nine), 
Norway (five), Poland (ten), Romania (nine), Russia (14), 
Slovakia (17), and Sweden (five).
An eligible participant was a healthy child aged 
12–22 months at the time of the first vaccination; had a 
negative history of varicella, mumps, measles, and rubella 
diseases and vaccinations; and was either (1) at home 
with at least one sibling (with negative history of varicella 
disease and vaccination), or (2) attending a childminder 
(where at least one child was without a known positive 
history of varicella disease and vac­cination), or (3) playing 
for more than 5 min weekly with children without a 
known positive history of varicella disease and vaccination, 
or (4) registered to attend a daycare centre from 24 months 
of age. An eligible participant’s parents or guardians had 
direct access to a telephone and were deemed by the 
investigator of being capable of complying with the 
requirements of the trial protocol.
The trial was approved by Research Ethics Committees 
of all participating countries."
38,bb‐Smeeth (2004).pdf,0.8944087406899038,"BMJ 2002; 324: 393–96.
30
MMR vaccine—how effective and how safe? Drug Ther Bull 2003;
41: 25–29.
31
Jefferson T, Price D, Demicheli V, Bianco E. Unintended events
following immunization with MMR: a systematic review. Vaccine
2003; 21: 3954–60.
32
Miller E. Measles-mumps-rubella vaccine and the development of
autism. Semin Pediatr Infect Dis 2003; 14: 199–206.
33
DeStefano F, Thompson WW. MMR vaccine and autism: an
update of the scientiﬁc evidence. Expert Rev Vaccines 2004; 3:
19–22.
34
Mantel N, Haenszel W. Statistical aspects of the analysis of data
from retrospective studies of disease. J Natl Cancer Inst 1959; 22:
719–48.
35
DerSimonian R, Laird N. Meta-analysis in clinical trials.
Controlled Clin Trials 1986; 7: 177–88.
36
Jick H, Kaye JA, Black C. Changes in risk of autism in the U.K. for
birth cohorts 1990–1998. Epidemiology 2003; 14: 630–32.
37
Jick H, Kaye JA. Epidemiology and possible causes of autism.
Pharmacotherapy 2003; 23: 1524–30.
38
DeStefano F, Bhasin TK, Thompson WW, Yeargin-Allsopp M,
Boyle C. Age at ﬁrst measles-mumps-rubella vaccination in
children with autism and school-matched control subjects: a
population-based study in metropolitan atlanta. Pediatrics 2004;
113: 259–66.
39
Patja A, Davidkin I, Kurki T, Kallio MJ, Valle M, Peltola H. Serious
adverse events after measles-mumps-rubella vaccination during a
fourteen-year prospective follow-up. Pediatr Infect Dis J 2000; 19:
1127–34."
39,ab‐Schwarz-1 (1975).pdf,0.8943367070625117,"VACCINE EVALUATION
Clinical evaluation of a new measles-mumps-
rubella combined live virus vaccine
in the Dominican Republic *
N. JOEL EHRENKRANZ,' ARNOLDO K. VENTURA,2 EDWARD M. MEDLER,3
JOSEPH E. JACKSON,4 & MICHAEL T. KENNY5
Over 900 children were enrolled in a double-blind placebo-controlled clinical study of
measles (Schwarz strain), mumps (Jeryl Lynn strain), and rubella (Cendehill strain)
trivalent vaccine. The trivalent vaccine caused about the same degree of reactivity as is
generally associated with the Schwarz strain measles vaccine. Paired sera from triple-
susceptible vaccinees had seroconversion rates of 99 % for measles, 94 % for mumps, and
93 % for rubella. The results ofthis study show that this trivalent vacci-le is as well tolerated
and as effective as its component vaccines.
The growing list of virus diseases becoming ame-
nable to control by vaccination necessitates improve-
ments in the system for delivery of this type of
preventive medical care. The efficiency of immuniza-
tion programmes, both private and public, can be
greatly increased by the use of polyvalent vaccines
provided that the individual components were all
intended for the same populations. The polyvalent
combinations should be no more reactive and no less
effective than the components used singly. For live,
attenuated virus vaccines, both the practical and
technical requirements have been met by a variety of
double and triple combinations (1, 2) each prepared
for use in certain countries or populations.
A double-blind, placebo-controlled study was con-
ducted to evaluate clinically a new measles-mumps-
rubella trivalent live virus vaccine. Consultation with
health authorities in the Dominican Republic re-
vealed that country to be an appropriate site for a
project of this type. In intercity and rural popula-
tions the use of measles vaccine had been so recently
introduced that it had not yet made an impact on the
* From Cedars of Lebanon Hospital, Miami, FL 33125,
USA, and the Human Health Research Laboratories, Dow
Chemical Co., Indianapolis, IN 46268, USA."
40,aa-Povey (2019).pdf,0.8940536729878314,"The clinical evidence shows 
that a two-dose schedule of live varicella MMRV provides robust 
long-term protection against varicella disease in young children.
Articles
www.thelancet.com/infection   Vol 19   March 2019	
289
See Online for appendix
For the study protocol see www.
gsk-clinicalstudyregister.com/
study100388
against varicella at a median follow-up of 9·8 years after 
two doses of MMRV or one dose of MMR + one dose of 
varicella vaccine versus two doses of MMR control. A 
summary contextualising the outcomes of this study 
for health-care professionals is presented in the 
appendix.
Methods
Study design
This phase 3b study was an observer-blind, controlled, 
assessment of children aged 12–22 months who were 
randomly assigned (3:3:1) to receive two doses of MMRV, 
one dose of MMR followed by one dose of V, or two doses 
of MMR control vaccine, 42 days apart. The study 
comprised two distinct surveillance periods: phase a and 
b. Phase a + b began 6 weeks after dose two and ended at 
the last visit in phase b (year 10), covering the overall 
10 years of the study, whereas phase b started, on 
average, 3 years after vaccination and ended at the last 
visit in phase b. An overview of the study design is shown 
in the appendix.
The study was done in Czech Republic (Czechia), Italy, 
Greece, Lithuania, Norway, Poland, Romania, Russia, 
Slovakia, and Sweden (NCT00226499). A protocol 
summary is available. The follow-ups at years 3 and 6 
have been previously published.11,15 Here we describe 
vaccine efficacy and varicella zoster virus antibody 
persistence up to 10 years after vaccination."
41,aa-Povey (2019).pdf,0.893284969073996,"The follow-ups at years 3 and 6 
have been previously published.11,15 Here we describe 
vaccine efficacy and varicella zoster virus antibody 
persistence up to 10 years after vaccination.
Participants
Children aged 12–22 months were eligible for inclusion if 
they had not received MMR or varicella vaccines, or both, 
or had measles-mumps-rubella or varicella zoster or 
herpes zoster diseases, or both, and were at home with at 
least one sibling with negative history of varicella disease 
and vaccination, at a child-minders where at least one child 
was without a known positive history of varicella disease 
and vaccination, playing for more than 5 min/week with 
children without a known positive history of varicella 
disease and vaccination, or registered to attend day care 
from 24 months. All parents and guardians gave informed 
written consent for participation.
The study was done in accordance with the Declaration 
of Helsinki and International Harmonization Good 
Clinical Practice guidelines. The protocol was reviewed 
and approved by an independent ethics committees or 
institutional review board in all participating countries. 
Protocol deviations have been previously published.11
Randomisation and masking
The vaccines assessed were MMRV (Priorix-Tetra, 
GlaxoSmithKline [GSK]), MMR (Priorix, GSK), and 
monovalent varicella (V; Varilrix, GSK). Randomisation 
and blinding have been previously described.11 Briefly, 
children were randomly assigned (3:3:1) to receive 
two doses of MMRV at days 0 and 42 (MMRV group); 
one dose of MMR at day 0 and one dose of varicella 
vaccine at day 42 (MMR + V group), or two doses of MMR 
vaccine as control at days 0 and 42.
Procedures
Vaccines were administered subcutaneously in the 
deltoid of the child’s left arm. Three lots each of MMRV 
and monovalent varicella vaccine and one lot of 
MMR control vaccine were used."
42,aa-Povey (2019).pdf,0.8930584497371696,"Drug Saf 2015; 
38: 1095–102.
27	
Klein NP, Fireman B, Yih WK, et al. Measles-mumps-rubella-
varicella combination vaccine and the risk of febrile seizures. 
Pediatrics 2010; 126: e1–8.
28	 Schink T, Holstiege J, Kowalzik F, Zepp F, Garbe E. Risk of febrile 
convulsions after MMRV vaccination in comparison to MMR or 
MMR + V vaccination. Vaccine 2014; 32: 645–50.
29	 Macartney K, Gidding HF, Trinh L, et al. Evaluation of combination 
measles-mumps-rubella-varicella vaccine introduction in Australia. 
JAMA Pediatr 2017; 171: 992–98.
30	 Bialek SR, Perella D, Zhang J, et al. Impact of a routine two-dose 
varicella vaccination program on varicella epidemiology. Pediatrics 
2013; 132: e1134–40.
31	
Wutzler P, Bonanni P, Burgess M, Gershon A, Safadi MA, 
Casabona G. Varicella vaccination—the global experience. 
Expert Rev Vaccines 2017; 16: 833–43.
32	 Riera-Montes M, Bollaerts K, Heininger U, et al. Estimation of the 
burden of varicella in Europe before the introduction of universal 
childhood immunization. BMC Infect Dis 2017; 17: 353.
33	 Gidding HF, Brisson M, Macintyre CR, Burgess MA. Modelling the 
impact of vaccination on the epidemiology of varicella zoster virus 
in Australia. Aust N Z J Public Health 2005; 29: 544–51.
34	
Papaloukas O, Giannouli G, Papaevangelou V. Successes and 
challenges in varicella vaccine. Ther Adv Vaccines 2014; 2: 39–55."
43,ba‐Fu (2013).pdf,0.8919860133582711,"VE since 
nine years after vaccination was lack of statistical power and the 
small sample size (2 vaccinated cases) might be a contributing 
factor.
MMR or MM vaccine has been included in the National 
Immunization Program in China in 2008. That is to say, eligible 
children aged 8–24 mo are able to mainly receive free domestic 
MMR or MM vaccine for preventing mumps. However, the 
vaccinations among children older than 2 y have to be paid by 
their guardians. Consequently, the mumps vaccination coverage 
may increase dramatically since 2008 among children 8–24 mo. 
The mumps incidence rate among children of 3–12 y old may be 
higher than other age groups, since this cohort was not “eligible” 
for vaccination under the prior National Immunization Program. 
Some parents may choose international vaccines for their children 
(8–24 mo) even if the extra charges, because they would believe 
that international vaccines may provide better protection than the 
domestic vaccines. As a result, vaccine type is highly correlated 
with age at vaccination, the younger children may be likely to 
receive domestic vaccines rather than international vaccines, 
and the older children would receive both kind of vaccines. 
Due to the 63.7% missing of the manufacture information in 
the electronic system, the small sample size in the study made it 
hard to conduct separately by vaccine type to address whether VE 
wanes over time, we only addressed it in general.
The 1 dose VE for Jeryl Lynn-containing mumps vaccine 
ranges from 49–88% (median: 77%).6,7 There is dearth of 
studies that have examined vaccine effectiveness exclusively 
for mumps vaccines containing the RIT 4385 strain although 
there are several published studies that include individuals who 
received the RIT 4385 strain mumps vaccine.8,9 The VE for the 
RIT 4385 strain is expected to be similar to the Jeryl-Lynn strain 
as it is a derivative of the Jery1-Lynn strain."
44,aa-Povey (2019).pdf,0.8919856271898017,"In this report from phase b of the study, 
we describe vaccine efficacy and antibody persistence 
Research in context
Evidence before this study
Several countries recommend the universal vaccination of 
children against varicella using monovalent varicella 
vaccine (V), given together with other childhood vaccines at 
separate injection sites, or as a combined 
measles-mumps-rubella-varicella vaccine (MMRV). A PubMed 
search on May 15, 2018, of “MMRV” identified three systematic 
reviews and meta-analyses, among which the most up-to-date 
was a meta-analysis of the effectiveness, immunogenicity and 
safety of one-dose versus two-dose varicella vaccination, based 
on studies published between Jan 1, 1995, and June 30, 2017. 
The meta-analysis showed that the two-dose varicella 
vaccination schedule was more immunogenic and more 
effective at preventing varicella disease than one dose of 
varicella vaccine. For two doses versus one dose of varicella 
vaccine, vaccine effectiveness increased by 79% in randomised 
controlled trials (RCTs), 63% in cohort studies, and 81% in 
case-control studies. Direct evidence for a protective effect was 
provided by two RCTs that compared the vaccine efficacy of 
one-dose and two-dose varicella vaccine schedules. The 
first RCT to compare the dosing schedules was done before 
varicella vaccine was licensed in 1995, meaning that disease 
exposure and transmission was high. In the most recent RCT 
to provide efficacy data on varicella vaccines, children were 
enrolled and vaccinated between Sept 1, 2005, and 
May 10, 2006, in countries with endemic varicella among 
children and with no recommendation for varicella vaccination."
45,ab‐Ceyhan (2001).pdf,0.8918387909479277,"Higher incidence of running nose observed in
one dose MMR vaccine group may be related to sea-
sonal variations of vaccination.
In conclusion, seroconversion and clinical protec-
tion of MV at early ages and revaccination at or
after one year of age may differ between countries
depending on the maternal antibody status. The elim-
ination time of maternal antibodies might be related
to vaccine coverage and infection prevalence of moth-
ers and may vary in different geographic locations.
Since most of the mothers who live in developing
countries have high measles antibody levels gained by
infection, their children were expected to lose mater-
nal measles antibodies later than children of devel-
oped countries.
Acknowledgements
We would like to thank Professor Ergun Karaa-
gaoglu for his invaluable assistance in statistical anal-
ysis. This study was supported by the United Nations
Development
Programme
(UNDP)
grant
and
was
partly presented in 39th Interscience Conference on
Antimicrobial
Agents
and
Chemotherapy,
26–29th
September, 1999, San Francisco, CA, USA.
References
[1] WHO. Strategies for reducing global measles mortality. Wkly
Epidemiol Rec. 2000; 75:411–6.
[2] Kakakios AM, Burgess MA, Bransby RD, Quinn AA, Allars
HM. Optimal age for measles and mumps vaccination in Aus-
tralia. Med J Aust 1990;152:472–3.
[3] Sherrod JL, Kane R, Cherry JD, Fricker J, Maples K. Effect
of timing of measles vaccination on compliance with immu-
nizations
during
the
second
year
of
life.
J
Pediatr
1983;102:186–90.
[4] Hall AJ, Greenwood BM, Whittle H. Modern vaccines: prac-
tice in developing countries. Lancet 1990;335:774–7.
[5] Mitchell LA, Tingle AJ, Decarie D, Lajeunesse C. Serologic
responses to measles, mumps, and rubella (MMR) vaccine in
healthy infants: failure to respond to measles and mumps com-
ponents may inﬂuence decisions on timing of the second dose
of MMR."
46,ba‐Castilla-2 (2009).pdf,0.8911604629809847,"The analysis limited only to children vaccinated with two doses
showed that the risk of mumps was higher with increasing time
since the last dose of MMR vaccine (Table 4). Those who had
received the second dose 3 or more years before study enrolment
had a higher risk of mumps than those who had received the second
dose within the last 3 years (OR = 10.19; 95% CI 1.47–70.73). Another
well-adjusted model was obtained using the square of time since
the second dose, in years, as a continuous variable (OR per square
year 1.22; 95% CI 1.02–1.46).
4. Discussion
In children age 1–10 years we found the MMR vaccine contain-
ing the Jeryl Lynn strain to be 72% effective in preventing cases of
mumps. The effectiveness was 66% for one dose and reached 83%
after the second dose. These results are similar to the ranges of effec-
tiveness found in previous studies conducted in outbreak settings
[8–10,14–16], although some of these studies analysed adolescents
and young adults for whom the time since vaccination was much
longer. Since the birth of the study children, there had been scarcely
any mumps virus in circulation in Navarre, therefore previous nat-
ural immunity or the booster of the vaccine effect by asymptomatic
infections was highly unlikely. Between August 2006 and July 2008
the virus came into general circulation, as shown by the fact that
1% of the population under age 30 was affected despite high vacci-
nation coverage. It can thus be afﬁrmed that a large portion of the
population, including the controls, would probably also have been
exposed to the infection during this outbreak.
Possible explanations for the moderate effectiveness of the vac-
cine are primary vaccine failure, loss of secondary effectiveness, and
infection by heterologous viruses [17–20].
Primary vaccine failure could be due to problems with vaccine
conservation and to failure of the immune response. However, fol-
lowing the guidelines for maintaining and managing the vaccine
cold chain, when any relevant problem was detected all affected
doses were discarded [21]."
47,ab‐Edees (1991).pdf,0.8906021195555512,"10.~l 
In this study, to minimise bias of symptom reporting, the parents were not informed 
which vaccine their child had received. Ideally one would use a placebo control group but 
we felt it unethical to do so in an invasive study, and opted to compare the new vaccine 
(MMR) with the one it has replaced (measles). 
Many parents reported their children to have symptoms. This high illness level occurred 
throughout the six-week period, and involved nasopharyngeal and gastrointestinal 
symptoms. There was no temporal relationship to vaccination. This probably represents 
background illness and is in agreement with the findings of Vesikari et al. 6 
A symptom complex of rash, fever and restlessness in the second week of vaccination is a 
well-recognised reaction to measles vaccination. Sixty per cent of our study were affected by 
one of these symptoms: this is quite high, but is in accordance with other workers who have 
shown between 30 and 40% to be affected by fever following measles vaccination. 6J'~° A 
more accurate assessment of true adverse reaction is thought to be that of Petola and 
Heinonen in their study using a placebo group. 3 As far as possible we tried to create the 
conditions of the routine use of the vaccine. However, although parental anxiety may well 
be higher in study conditions, it is our impression that most parents will observe their child 
closely following vaccination. Thus, though the rate of adverse reaction we report may not 
be the true reaction rate, it is the rate perceived by parents. We have found this rate to be 
similar for both MMR and measles vaccination. Health workers should be aware that mild 
and self-limiting reactions are common after most vaccinations so that parents are fully 
informed and can be adequately reassured. The reactions are similar to those after the 
measles vaccine alone. 
Parotitis associated with mumps vaccination occurred in 2.5% of our study. This is 
higher than has previously been reported in the majority of other studies using Jeryl Lynn 
mumps vaccine. The Oxford study ~r (using the same vaccine as this study) reported an 
incidence of 1%. In view of the low incidence and small numbers of the studies, the 
differences observed in rates are probably not significant."
48,ca‐La Torre (2017).pdf,0.8905048424276947,"Human Vaccines & Immunotherapeutics
ISSN: 2164-5515 (Print) 2164-554X (Online) Journal homepage: www.tandfonline.com/journals/khvi20
The eﬀectiveness of measles-mumps-rubella
(MMR) vaccination in the prevention of pediatric
hospitalizations for targeted and untargeted
infections: A retrospective cohort study
Giuseppe La Torre, Rosella Saulle, Brigid Unim, Angela Meggiolaro, Angelo
Barbato, Alice Mannocci & Antonietta Spadea
To cite this article: Giuseppe La Torre, Rosella Saulle, Brigid Unim, Angela Meggiolaro, Angelo
Barbato, Alice Mannocci & Antonietta Spadea (2017) The eﬀectiveness of measles-mumps-
rubella (MMR) vaccination in the prevention of pediatric hospitalizations for targeted and
untargeted infections: A retrospective cohort study, Human Vaccines & Immunotherapeutics,
13:8, 1879-1883, DOI: 10.1080/21645515.2017.1330733
To link to this article:  https://doi.org/10.1080/21645515.2017.1330733
Published online: 26 Jun 2017."
